id	HC1.coch	HC2.vest	Non.HC1.coch	Non.HC2.vest	pval	qval
ENSG00000145416	36.0	48.0	12.0	3.0	0.016397468104665205	0.08914433436144371
ENSG00000113805	223.0	122.0	80.0	21.0	0.016449616157914775	0.08938448721775309
ENSG00000165794	89.0	3.0	3.0	3.0	0.016474079252477906	0.08939661228452198
ENSG00000104369	10.0	13.0	195.0	27.0	0.016481179638300366	0.08939661228452198
ENSG00000143921	0.0	1.0	47.0	3.0	0.016484502938604102	0.08939661228452198
ENSG00000120885	724.0	167.0	8005.0	462.0	0.01648853702567836	0.08939661228452198
ENSG00000125355	160.0	25.0	9.0	22.0	0.016491721160070603	0.08939661228452198
ENSG00000116117	950.0	534.0	393.0	224.0	0.01651664504914074	0.08948844417634978
ENSG00000159713	1.0	7.0	18.0	132.0	0.016534421070618865	0.08954147835827898
ENSG00000189367	73.0	96.0	4.0	27.0	0.016546755549966756	0.08956500710532464
ENSG00000171368	194.0	180.0	94.0	48.0	0.016619716421382248	0.08991651596703426
ENSG00000273003	23.0	14.0	76.0	119.0	0.016654678370433065	0.09006204752626909
ENSG00000138363	118.0	90.0	431.0	339.0	0.016665242258426968	0.09006204752626909
ENSG00000091490	69.0	48.0	148.0	402.0	0.01667393068423559	0.09006204752626909
ENSG00000087074	105.0	83.0	185.0	830.0	0.016678752066417005	0.09006204752626909
ENSG00000117155	3020.0	2240.0	1494.0	559.0	0.016710172123314257	0.09018607373089971
ENSG00000182103	6.0	0.0	62.0	23.0	0.016717810991330025	0.09018607373089971
ENSG00000065802	150.0	210.0	72.0	65.0	0.016744307781547788	0.09024625833625055
ENSG00000124920	13.0	7.0	98.0	40.0	0.016745068451329274	0.09024625833625055
ENSG00000135373	0.0	8.0	75.0	65.0	0.016864677881675172	0.0908472076182502
ENSG00000179051	252.0	130.0	621.0	733.0	0.016905039730954335	0.09102089115465807
ENSG00000161021	302.0	110.0	1066.0	544.0	0.017007966076144413	0.09153110883993225
ENSG00000130477	84.0	57.0	0.0	14.0	0.017019152800040047	0.09154736223054172
ENSG00000175084	2.0	39.0	0.0	1.0	0.017075103563341056	0.09177093434669362
ENSG00000105137	8.0	0.0	30.0	75.0	0.01707708912107073	0.09177093434669362
ENSG00000101400	7.0	5.0	24.0	82.0	0.017085767648781485	0.09177357706892211
ENSG00000101210	2.0	38.0	1.0	0.0	0.01709592346590819	0.09178414849273506
ENSG00000138759	59.0	332.0	1800.0	1202.0	0.01711021782924209	0.09181691807841254
ENSG00000008311	32.0	57.0	196.0	260.0	0.01719055526075453	0.09220388730768338
ENSG00000130396	4508.0	2089.0	1151.0	1475.0	0.01723202176460151	0.09238209659549639
ENSG00000154917	535.0	192.0	96.0	155.0	0.01724598669645754	0.09241276810099858
ENSG00000185985	752.0	121.0	152.0	77.0	0.017278866746766097	0.09251571636817917
ENSG00000110047	32.0	28.0	92.0	223.0	0.017281704734609025	0.09251571636817917
ENSG00000120690	472.0	288.0	1914.0	936.0	0.017325526163017444	0.09270603736869955
ENSG00000188848	2277.0	515.0	583.0	289.0	0.01735743773630102	0.09283247949615192
ENSG00000163814	49.0	66.0	242.0	270.0	0.01736901287711832	0.0928500879124923
ENSG00000260428	4.0	2.0	9.0	88.0	0.017397924523307927	0.09296031168078259
ENSG00000243710	34.0	39.0	2.0	9.0	0.01742969745866376	0.093085711534836
ENSG00000145242	127.0	51.0	500.0	230.0	0.01745155932235045	0.09315243005000041
ENSG00000021300	612.0	892.0	1860.0	6160.0	0.0174598155553597	0.09315243005000041
ENSG00000125850	5.0	0.0	38.0	28.0	0.017473378292774597	0.09315243005000041
ENSG00000078674	16988.0	9084.0	6833.0	2712.0	0.017475429116427375	0.09315243005000041
ENSG00000067057	282.0	76.0	37.0	62.0	0.017527614030974397	0.09338619452814781
ENSG00000119866	2313.0	636.0	669.0	325.0	0.01761779151870449	0.09381233994006255
ENSG00000099625	22.0	2.0	46.0	148.0	0.01762433433664333	0.09381233994006255
ENSG00000156958	379.0	493.0	233.0	125.0	0.01768311060969522	0.09401833546888005
ENSG00000163600	123.0	0.0	1.0	1.0	0.017694078303695168	0.09401833546888005
ENSG00000078018	4579.0	1967.0	1669.0	870.0	0.017695004140537617	0.09401833546888005
ENSG00000131100	417.0	643.0	249.0	192.0	0.01769658232286681	0.09401833546888005
ENSG00000126870	523.0	332.0	237.0	105.0	0.017739805829861895	0.09420332702641017
ENSG00000115318	25.0	29.0	153.0	117.0	0.017910847124534394	0.095066570201719
ENSG00000136026	581.0	132.0	2133.0	955.0	0.017972108554382207	0.09534658632021986
ENSG00000160360	7.0	5.0	19.0	96.0	0.01798411065494249	0.09536512792899968
ENSG00000133665	8.0	37.0	3.0	2.0	0.01803075947283453	0.09554223272694522
ENSG00000111843	7.0	17.0	52.0	145.0	0.018045954297845744	0.09554223272694522
ENSG00000168079	5.0	2.0	62.0	18.0	0.018048278587437912	0.09554223272694522
ENSG00000005882	85.0	21.0	154.0	350.0	0.018056494515882673	0.09554223272694522
ENSG00000143365	26.0	55.0	232.0	206.0	0.018060124098875727	0.09554223272694522
ENSG00000254535	141.0	52.0	864.0	172.0	0.018113051670093912	0.09573314301606344
ENSG00000152457	567.0	271.0	194.0	152.0	0.01812394189395697	0.09573314301606344
ENSG00000030419	312.0	198.0	1258.0	643.0	0.018127214174276395	0.09573314301606344
ENSG00000185222	939.0	1013.0	5186.0	2742.0	0.018133511692688106	0.09573314301606344
ENSG00000137720	646.0	279.0	227.0	140.0	0.018138911308306756	0.09573314301606344
ENSG00000171044	276.0	152.0	109.0	45.0	0.018171171226075904	0.09585827267967571
ENSG00000003096	185.0	171.0	854.0	511.0	0.018235370175230636	0.09615169316290471
ENSG00000151692	58.0	42.0	291.0	144.0	0.01828204319125587	0.09631141494868728
ENSG00000126458	6.0	3.0	24.0	59.0	0.01828284487161521	0.09631141494868728
ENSG00000110651	846.0	722.0	1694.0	5543.0	0.018304616356634135	0.0963808122864578
ENSG00000172992	58.0	52.0	122.0	459.0	0.01835106638568992	0.09658002543830235
ENSG00000124313	7.0	9.0	31.0	104.0	0.018390097002066282	0.09669931302963851
ENSG00000139687	2983.0	2355.0	1545.0	531.0	0.018390984422764434	0.09669931302963851
ENSG00000068697	2073.0	878.0	10180.0	3058.0	0.018469466698053723	0.09706644242155754
ENSG00000121310	13.0	2.0	50.0	62.0	0.018582822628934174	0.09761642065152394
ENSG00000126603	63.0	71.0	221.0	351.0	0.018658677377275685	0.09796898051487608
ENSG00000177426	206.0	176.0	680.0	688.0	0.01873713276781359	0.0983309503723425
ENSG00000086300	102.0	32.0	442.0	166.0	0.01874938745442126	0.0983309503723425
ENSG00000173334	228.0	271.0	480.0	2327.0	0.01875393148046996	0.0983309503723425
ENSG00000021826	7.0	1.0	84.0	15.0	0.018834936557738116	0.09867760728647712
ENSG00000100445	37.0	20.0	125.0	130.0	0.018837652060041125	0.09867760728647712
ENSG00000187838	16.0	2.0	40.0	103.0	0.01885998622254245	0.09874845658790325
ENSG00000181031	89.0	174.0	52.0	36.0	0.01892559770483872	0.09904572841794682
ENSG00000170703	0.0	0.0	77.0	0.0	0.018954130845415102	0.09914876657820966
ENSG00000255561	54.0	77.0	16.0	21.0	0.01898917191576617	0.09928573562301249
ENSG00000147246	1.0	1.0	0.0	141.0	0.01900797039049209	0.0993376914113829
ENSG00000146409	46.0	28.0	193.0	128.0	0.01903612044314124	0.09943844835396705
ENSG00000183098	1207.0	635.0	2843.0	3489.0	0.01905238631948114	0.09947706131410507
ENSG00000155011	21.0	97.0	1143.0	142.0	0.019073648433461036	0.09954171272769935
ENSG00000135111	34.0	199.0	305.0	2346.0	0.019136861416083336	0.09982513563252406
ENSG00000214193	2.0	1.0	5.0	55.0	0.01917035253512984	0.09995332647386303
ENSG00000152208	30.0	19.0	139.0	92.0	0.01924957765689227	0.10031974222862035
ENSG00000178343	43.0	60.0	6.0	16.0	0.019277925857759753	0.10038097799882091
ENSG00000100266	66.0	106.0	266.0	575.0	0.019279236898435453	0.10038097799882091
ENSG00000029153	51.0	36.0	10.0	10.0	0.01935544158767307	0.10073096573714722
ENSG00000183283	994.0	785.0	3983.0	2454.0	0.01938602539304682	0.10080889908123615
ENSG00000106526	115.0	54.0	15.0	30.0	0.01938840199992374	0.10080889908123615
ENSG00000132964	944.0	709.0	430.0	327.0	0.019409751197544872	0.10083871611289134
ENSG00000049130	24.0	147.0	1730.0	238.0	0.019412127508619047	0.10083871611289134
ENSG00000144063	0.0	5.0	27.0	74.0	0.019437583654097552	0.10092418377139119
ENSG00000212864	6.0	5.0	17.0	101.0	0.019458367695557425	0.10098532493851793
ENSG00000104419	10.0	5.0	35.0	71.0	0.01952247468880795	0.10127114357313147
ENSG00000130429	24.0	12.0	59.0	139.0	0.01956195885427758	0.10139266167061699
ENSG00000122970	536.0	831.0	374.0	181.0	0.019563989936979886	0.10139266167061699
ENSG00000171988	5402.0	3430.0	2247.0	1630.0	0.019616825884306556	0.10159902507774005
ENSG00000083544	2375.0	2084.0	1320.0	509.0	0.019621934816530528	0.10159902507774005
ENSG00000099364	20.0	3.0	74.0	73.0	0.019664761069520573	0.10177376342997489
ENSG00000076864	9.0	9.0	26.0	127.0	0.019685178782720924	0.10179689846954143
ENSG00000198890	230.0	250.0	128.0	71.0	0.019687865564169554	0.10179689846954143
ENSG00000181085	41.0	118.0	12.0	26.0	0.019696473932242227	0.10179689846954143
ENSG00000173281	59.0	7.0	448.0	69.0	0.019714155075701872	0.10184132645097603
ENSG00000181544	34.0	17.0	5.0	3.0	0.019737256361240046	0.10191370051105524
ENSG00000074054	3225.0	1827.0	955.0	1216.0	0.019873247033645874	0.10256864606223308
ENSG00000027001	195.0	164.0	75.0	71.0	0.019895617541915024	0.10263684889317413
ENSG00000145730	106.0	73.0	293.0	356.0	0.019915646554885074	0.10269291530830804
ENSG00000139998	903.0	413.0	357.0	146.0	0.020058605467041954	0.10333572235231048
ENSG00000131471	2.0	0.0	50.0	5.0	0.02005874503466794	0.10333572235231048
ENSG00000136478	101.0	75.0	362.0	280.0	0.020106919421659056	0.10353631911658154
ENSG00000156113	37.0	365.0	12.0	53.0	0.02012287544787567	0.10357090623080177
ENSG00000187595	1.0	0.0	2.0	47.0	0.02015693702307826	0.10369860671349578
ENSG00000144118	33.0	32.0	198.0	109.0	0.02017678771127508	0.10375311479054754
ENSG00000158805	210.0	74.0	28.0	54.0	0.020199863552546663	0.10379597028841273
ENSG00000138600	827.0	503.0	4473.0	1293.0	0.020203640247039835	0.10379597028841273
ENSG00000137713	743.0	454.0	332.0	185.0	0.020223148725962033	0.1038232366144909
ENSG00000144550	50.0	21.0	0.0	6.0	0.020227470897952553	0.1038232366144909
ENSG00000173175	13.0	2.0	60.0	49.0	0.02030085305471251	0.10410764932385563
ENSG00000131747	47.0	28.0	99.0	264.0	0.020301455969843746	0.10410764932385563
ENSG00000160781	0.0	0.0	1.0	30.0	0.020318116078089483	0.10414544180858853
ENSG00000112559	7.0	0.0	11.0	119.0	0.020407802443938788	0.10455734250299534
ENSG00000167657	3.0	0.0	10.0	45.0	0.020431351440002098	0.10463017343189746
ENSG00000163755	963.0	339.0	316.0	180.0	0.020481315416999695	0.1048381487783409
ENSG00000144040	9.0	57.0	124.0	536.0	0.020510146452535512	0.10493781001046237
ENSG00000196660	31.0	25.0	4.0	6.0	0.02068157008422581	0.10576660613328985
ENSG00000187672	703.0	330.0	273.0	65.0	0.020726593481217442	0.10594437450849788
ENSG00000099904	20.0	15.0	44.0	178.0	0.020736907358935533	0.10594437450849788
ENSG00000130830	26.0	29.0	118.0	147.0	0.0207446835009949	0.10594437450849788
ENSG00000231925	50.0	64.0	160.0	394.0	0.02076602457213958	0.10600507078947391
ENSG00000198873	227.0	110.0	18.0	70.0	0.020849658071062448	0.10638355347137463
ENSG00000125676	1795.0	901.0	762.0	351.0	0.020960123150475324	0.1068985352669829
ENSG00000104613	667.0	292.0	241.0	153.0	0.02099065756095699	0.10700558038123141
ENSG00000014914	122.0	66.0	22.0	36.0	0.021047216536901243	0.10724513517211952
ENSG00000160310	18.0	12.0	72.0	82.0	0.021160818032262378	0.10768728579238568
ENSG00000143570	24.0	34.0	99.0	217.0	0.021166399490397166	0.10768728579238568
ENSG00000243646	20.0	6.0	103.0	50.0	0.021170962303855435	0.10768728579238568
ENSG00000107863	324.0	282.0	807.0	1457.0	0.021172415511723285	0.10768728579238568
ENSG00000152782	114.0	46.0	402.0	215.0	0.021196164765378354	0.10775918685709357
ENSG00000081818	5.0	19.0	98.0	92.0	0.02124108580301297	0.10793860918031521
ENSG00000142675	11.0	1.0	27.0	88.0	0.021328549607140496	0.10830780396864242
ENSG00000170889	633.0	186.0	2020.0	1077.0	0.021333062547971675	0.10830780396864242
ENSG00000066777	5569.0	4750.0	2964.0	1457.0	0.02134483307070488	0.10831850553309268
ENSG00000160888	30.0	46.0	108.0	323.0	0.021404479739214343	0.10857204428805103
ENSG00000134030	1181.0	735.0	355.0	487.0	0.0214270075594258	0.1086371572777762
ENSG00000145354	6591.0	5805.0	3525.0	889.0	0.021447807507026448	0.10866718076706135
ENSG00000243477	2.0	12.0	33.0	134.0	0.021452316774086242	0.10866718076706135
ENSG00000106278	1270.0	1702.0	816.0	521.0	0.02150991753263222	0.10890974505004841
ENSG00000123643	25.0	24.0	111.0	120.0	0.02156658489828496	0.109140637893922
ENSG00000120725	41.0	21.0	94.0	194.0	0.021578256121294284	0.109140637893922
ENSG00000158715	1.0	0.0	3.0	36.0	0.021584727405069143	0.109140637893922
ENSG00000211454	2.0	3.0	11.0	60.0	0.021610050719125314	0.1092194177463457
ENSG00000182463	21.0	27.0	129.0	110.0	0.02172353100426048	0.10974348019727805
ENSG00000134291	29.0	24.0	74.0	206.0	0.021744519228123243	0.10980002727354124
ENSG00000123411	65.0	128.0	312.0	658.0	0.021754891902151074	0.10980294381950183
ENSG00000163673	12.0	960.0	49.0	57.0	0.021776625213108657	0.1098631722047471
ENSG00000188039	207.0	42.0	16.0	39.0	0.021790138316875887	0.10988189407655362
ENSG00000188070	169.0	73.0	430.0	406.0	0.021847220416879264	0.11012020722716571
ENSG00000071282	5.0	0.0	20.0	46.0	0.021870754830875812	0.11018928613668218
ENSG00000189184	97.0	99.0	355.0	376.0	0.02190549988340837	0.11031475907143208
ENSG00000120913	0.0	3.0	36.0	21.0	0.02191948764106833	0.11033563379271485
ENSG00000135736	1.0	1.0	5.0	36.0	0.021949902597668606	0.11043914188503819
ENSG00000166289	1.0	0.0	4.0	30.0	0.02196943383040219	0.11044683506816713
ENSG00000162777	3.0	4.0	21.0	48.0	0.021971136681713892	0.11044683506816713
ENSG00000170275	7.0	0.0	27.0	58.0	0.022018732384760344	0.11061228853871376
ENSG00000173258	125.0	88.0	46.0	30.0	0.02202378483661098	0.11061228853871376
ENSG00000100345	190.0	81.0	330.0	712.0	0.022111153429514897	0.11099580751514493
ENSG00000110841	367.0	189.0	804.0	1076.0	0.022119949508370543	0.11099580751514493
ENSG00000131504	197.0	148.0	771.0	464.0	0.02213202488278485	0.11100671093334147
ENSG00000164830	10483.0	10502.0	5863.0	1343.0	0.0221442773447494	0.11101849241263005
ENSG00000125534	5.0	0.0	8.0	92.0	0.02217085487086672	0.111102048771755
ENSG00000133835	204.0	161.0	676.0	583.0	0.02218579663921085	0.11112356719854587
ENSG00000147251	4.0	15.0	47.0	123.0	0.022194974750896004	0.11112356719854587
ENSG00000111364	315.0	154.0	120.0	65.0	0.022209868940604068	0.11114849590364803
ENSG00000184307	69.0	166.0	25.0	45.0	0.02226158485347387	0.1113575931313887
ENSG00000171202	405.0	311.0	187.0	139.0	0.022376906695292575	0.11188453347646288
ENSG00000113739	259.0	65.0	33.0	57.0	0.02244326859530273	0.11216631339872653
ENSG00000065485	41.0	16.0	123.0	125.0	0.02247674458843563	0.11224572208564883
ENSG00000213341	2676.0	2557.0	1582.0	567.0	0.02247918341501174	0.11224572208564883
ENSG00000101888	111.0	105.0	631.0	260.0	0.02251499353639267	0.11237447797994737
ENSG00000160293	10.0	7.0	25.0	108.0	0.022549280031883407	0.11249551809408678
ENSG00000072571	1.0	0.0	1.0	59.0	0.022585118007463156	0.11262418721693149
ENSG00000204764	422.0	302.0	203.0	118.0	0.02270183839219818	0.11315589523189933
ENSG00000283900	178.0	96.0	520.0	412.0	0.022712643366904	0.11315943650799727
ENSG00000175093	66.0	91.0	20.0	29.0	0.022751098486698904	0.11326320208632426
ENSG00000196531	1195.0	5780.0	910.0	1223.0	0.022758972358442604	0.11326320208632426
ENSG00000182793	22.0	11.0	186.0	36.0	0.022763781828767933	0.11326320208632426
ENSG00000162783	90.0	43.0	256.0	230.0	0.022831874680131883	0.11355160388832228
ENSG00000271303	61.0	61.0	86.0	737.0	0.02284851012988336	0.11358394614456428
ENSG00000185818	6.0	0.0	16.0	71.0	0.022871015406212055	0.11364542673033562
ENSG00000198252	61.0	60.0	25.0	9.0	0.023112859248389343	0.1147962570555802
ENSG00000163558	571.0	377.0	2211.0	1130.0	0.023251854350239645	0.11543546823126058
ENSG00000233276	34.0	51.0	119.0	332.0	0.023363617882431433	0.11593898028422149
ENSG00000136114	0.0	4.0	20.0	64.0	0.02339437132951645	0.11604022239109707
ENSG00000165832	319.0	241.0	145.0	108.0	0.02342716320665258	0.1161514814447481
ENSG00000273749	293.0	178.0	913.0	664.0	0.023535502059972208	0.11662468722572959
ENSG00000155850	109.0	143.0	463.0	519.0	0.02355060563577378	0.11662468722572959
ENSG00000163728	5146.0	1497.0	1643.0	467.0	0.023553817295187494	0.11662468722572959
ENSG00000130766	26.0	22.0	57.0	218.0	0.02361255302976897	0.11681795661468843
ENSG00000155980	75.0	25.0	11.0	12.0	0.02361369221131882	0.11681795661468843
ENSG00000134954	3.0	0.0	6.0	59.0	0.02364320301000463	0.1169123536577644
ENSG00000104805	126.0	122.0	264.0	860.0	0.023661974616381188	0.11695358705892113
ENSG00000166762	139.0	56.0	29.0	33.0	0.023696073007746163	0.11707050613346605
ENSG00000108639	6.0	9.0	36.0	78.0	0.023785864303390962	0.11746235191234039
ENSG00000008323	2.0	0.0	7.0	33.0	0.02385428217452889	0.11774835014375555
ENSG00000113580	151.0	97.0	414.0	424.0	0.023865171043588082	0.11775024973530916
ENSG00000177106	200.0	94.0	13.0	60.0	0.023944958737318476	0.11809194344273653
ENSG00000110011	1.0	0.0	2.0	41.0	0.023990869635827597	0.1182663362434597
ENSG00000173641	0.0	1.0	1.0	59.0	0.024020688361436768	0.11836128199195876
ENSG00000138356	4.0	1.0	19.0	31.0	0.024149380073695065	0.11894312417667911
ENSG00000160789	91.0	54.0	130.0	575.0	0.024161642744916716	0.11895125830940552
ENSG00000101935	2343.0	2021.0	1347.0	499.0	0.024195982162924692	0.11906802460333003
ENSG00000170236	30.0	15.0	1.0	5.0	0.024227695544817116	0.11917177141614738
ENSG00000125945	99.0	53.0	290.0	248.0	0.024290218331280627	0.11942690679546308
ENSG00000174740	3.0	0.0	36.0	11.0	0.024342157625474235	0.11958797195148838
ENSG00000103187	0.0	2.0	11.0	38.0	0.024351514495444242	0.11958797195148838
ENSG00000134146	1060.0	627.0	326.0	429.0	0.024354981263626042	0.11958797195148838
ENSG00000173848	637.0	162.0	2461.0	878.0	0.024392029348337202	0.11969691983752459
ENSG00000100968	61.0	10.0	127.0	226.0	0.024398524694803185	0.11969691983752459
ENSG00000106070	760.0	709.0	7231.0	1080.0	0.024455778319759498	0.11992531713232894
ENSG00000198756	535.0	173.0	1348.0	1073.0	0.02454689426109288	0.12031949482590783
ENSG00000105855	349.0	223.0	1145.0	767.0	0.024577155601816055	0.12038085636847042
ENSG00000159348	576.0	86.0	125.0	32.0	0.02458089029682683	0.12038085636847042
ENSG00000072864	32.0	19.0	123.0	100.0	0.024599573491956617	0.12041974622045139
ENSG00000140522	9.0	31.0	101.0	178.0	0.024678622912915716	0.12074352196938462
ENSG00000168621	1.0	2.0	45.0	9.0	0.02468725712344599	0.12074352196938462
ENSG00000171791	567.0	411.0	4344.0	718.0	0.024702197838427795	0.1207639065716422
ENSG00000167291	466.0	473.0	243.0	198.0	0.024713194635093805	0.12076500081054994
ENSG00000179314	4.0	8.0	4.0	231.0	0.024750196502628826	0.1208931166860432
ENSG00000138030	4.0	0.0	13.0	46.0	0.024780562948227777	0.12098872415053719
ENSG00000198225	646.0	262.0	1336.0	1662.0	0.024811104447358054	0.12108510267953146
ENSG00000176108	4.0	1.0	17.0	34.0	0.02487420115471123	0.12134020667724668
ENSG00000175352	39.0	81.0	19.0	15.0	0.02491628534187108	0.12149263100581767
ENSG00000163932	1333.0	451.0	459.0	235.0	0.024935702337022345	0.12153444486870456
ENSG00000110400	821.0	226.0	253.0	111.0	0.02501584901373835	0.12183641794810389
ENSG00000139865	3.0	4.0	7.0	95.0	0.025019396442153	0.12183641794810389
ENSG00000177169	91.0	33.0	135.0	417.0	0.0251129886714201	0.1222390807670948
ENSG00000204580	549.0	113.0	1993.0	804.0	0.02520466100269531	0.12253519225699502
ENSG00000100075	7.0	15.0	36.0	141.0	0.025206660888315614	0.12253519225699502
ENSG00000181264	79.0	59.0	26.0	20.0	0.02521157754016106	0.12253519225699502
ENSG00000083535	261.0	370.0	170.0	106.0	0.025217545810605486	0.12253519225699502
ENSG00000197081	322.0	132.0	886.0	641.0	0.025256988736467225	0.12267367579540622
ENSG00000078053	190.0	272.0	25.0	111.0	0.025308566540535187	0.1228223337778195
ENSG00000187079	482.0	318.0	1016.0	1724.0	0.025309508566169762	0.1228223337778195
ENSG00000141504	7.0	5.0	28.0	59.0	0.025346769870297454	0.12294993087236454
ENSG00000164975	1133.0	596.0	510.0	221.0	0.025387876518134345	0.12309606218351471
ENSG00000143669	550.0	450.0	178.0	267.0	0.025427464440642783	0.12323470660596869
ENSG00000042317	156.0	227.0	95.0	64.0	0.02553219653821203	0.12368881728321386
ENSG00000188186	8.0	0.0	29.0	61.0	0.025579844519703947	0.12385402839209934
