id	AA147-1	AA147-2	AA147-3	Day1-1	Day1-2	Day1-3	pval	qval
ENSG00000120686	1101.0	1319.0	1257.0	836.0	852.0	797.0	2.9590606291901497e-19	1.7723432827797447e-18
ENSG00000037749	753.0	729.0	787.0	544.0	403.0	395.0	2.991611199514816e-19	1.7911897010596123e-18
ENSG00000179399	36.0	64.0	83.0	2.0	3.0	3.0	2.9921292137895612e-19	1.7911897010596123e-18
ENSG00000114904	174.0	189.0	190.0	529.0	520.0	470.0	3.002581219596999e-19	1.796965252124642e-18
ENSG00000100219	1858.0	2076.0	2233.0	1265.0	1478.0	1385.0	3.0134528068332004e-19	1.8029887516546593e-18
ENSG00000139197	152.0	163.0	185.0	468.0	457.0	467.0	3.116089432843621e-19	1.863898569479561e-18
ENSG00000119396	1587.0	1714.0	1761.0	1316.0	1159.0	1057.0	3.143338356692718e-19	1.879694467674931e-18
ENSG00000196968	167.74099999999999	170.175	186.0	77.9	81.793	79.97399999999999	3.200355982720824e-19	1.9132786288352664e-18
ENSG00000188167	965.8	924.0	1118.35	413.8	400.4	215.895	3.2243295591369743e-19	1.927095283713131e-18
ENSG00000129562	851.0	871.0	925.0	641.0	631.0	678.0	3.2426652195551823e-19	1.9375358198235203e-18
ENSG00000108829	2023.0	2143.0	2281.0	1668.0	1705.0	1627.0	3.3207195662586093e-19	1.9836439494033988e-18
ENSG00000181544	59.0	45.0	49.0	258.0	210.0	235.0	3.3432131410387047e-19	1.9965468750078013e-18
ENSG00000108773	262.0	245.0	270.0	642.0	686.0	642.0	3.3819982003437546e-19	2.019169483918832e-18
ENSG00000204604	299.0	432.0	377.0	183.0	167.0	163.0	3.498889791187128e-19	2.088399844114817e-18
ENSG00000101331	3.0	0.05	0.05	51.0	48.0	40.0	3.652229446306479e-19	2.179342361458235e-18
ENSG00000186766	0.05	0.05	0.05	59.0	37.0	37.0	3.6663825726768625e-19	2.187203720010941e-18
ENSG00000186591	2242.0	2309.0	2366.0	1904.0	1634.0	1708.0	3.69875013164368e-19	2.205923917583168e-18
ENSG00000256671	120.0	132.0	104.0	41.0	31.0	28.0	3.7248113770775735e-19	2.2208740619944645e-18
ENSG00000104635	1686.0	1719.0	1856.0	1350.0	1361.0	1396.0	3.766102589115376e-19	2.244894493437218e-18
ENSG00000204175	29.0	24.0	37.0	222.0	155.0	189.0	3.778360418405591e-19	2.25160054053626e-18
ENSG00000130304	161.0	179.0	204.0	45.0	73.0	60.0	3.8419196617847804e-19	2.2888664004773255e-18
ENSG00000120669	8.833	11.167	10.0	124.0	87.5	90.667	3.9398272282687803e-19	2.3465703376898304e-18
ENSG00000269713	194.0	159.0	202.0	87.0	80.0	76.0	4.0173922454128195e-19	2.392130682340535e-18
ENSG00000183186	32.0	9.0	30.0	332.0	217.0	289.0	4.1532427538865423e-19	2.472363234445993e-18
ENSG00000196531	2187.0	2444.0	2519.0	5699.0	5688.0	5866.0	4.169404248469044e-19	2.4813229491488077e-18
ENSG00000152455	181.0	168.0	137.0	604.0	530.0	493.0	4.183596033588122e-19	2.489105978769802e-18
ENSG00000236104	282.0	268.0	333.0	165.0	136.0	170.0	4.227783483333974e-19	2.5147265771111076e-18
ENSG00000115947	293.0	313.0	357.0	851.0	884.0	794.0	4.339705055509973e-19	2.580611731651979e-18
ENSG00000094631	682.0	614.0	812.0	476.0	471.0	446.0	4.447011291589013e-19	2.6437180455743466e-18
ENSG00000173599	47.0	25.0	28.0	299.0	204.0	235.0	4.496318670616226e-19	2.6723200354324686e-18
ENSG00000144659	230.0	240.0	227.0	637.0	673.0	582.0	4.558132359928057e-19	2.7083377784448895e-18
ENSG00000131966	771.0	888.0	809.0	554.0	573.0	511.0	4.981558595502368e-19	2.9591411465627707e-18
ENSG00000103064	952.0	728.0	728.0	498.0	424.0	413.0	5.033768048011026e-19	2.989359940709604e-18
ENSG00000134108	1068.0	1172.0	1101.0	830.0	788.0	810.0	5.379676519932025e-19	3.1939328159118214e-18
ENSG00000205133	468.0	520.0	549.0	361.0	280.0	306.0	5.481033631707546e-19	3.2532445834732678e-18
ENSG00000137100	247.0	285.0	291.0	159.0	148.0	153.0	5.600651672428365e-19	3.3233606724311387e-18
ENSG00000120253	467.0	406.0	412.0	1280.0	1085.0	1090.0	5.784786659041741e-19	3.4317129670720944e-18
ENSG00000189369	226.0	231.0	232.0	853.0	636.0	665.0	5.80747011930969e-19	3.4442551686893217e-18
ENSG00000007392	521.0	504.0	483.0	1217.0	1286.0	1234.0	5.892022515065165e-19	3.493473789975093e-18
ENSG00000127585	8.0	2.0	1.0	87.0	63.0	82.0	6.230864086044628e-19	3.6933984013485225e-18
ENSG00000108344	1128.0	1009.0	1169.0	2708.0	3448.0	3004.0	6.4558269716794225e-19	3.8257323080381874e-18
ENSG00000121749	243.0	293.0	288.0	757.0	844.0	743.0	6.53448945211154e-19	3.8713212032432816e-18
ENSG00000077514	192.0	175.0	187.0	796.0	627.0	533.0	6.875431818196411e-19	4.072230979094493e-18
ENSG00000176697	175.0	168.0	164.0	40.0	62.0	65.0	7.012108128862566e-19	4.152082150389289e-18
ENSG00000099889	228.0	234.0	232.0	660.0	585.0	575.0	7.415754009026133e-19	4.389929929528662e-18
ENSG00000148468	870.0	735.0	834.0	538.0	360.0	420.0	7.612285391248558e-19	4.50507790355486e-18
ENSG00000153707	1270.0	980.0	1162.0	757.0	555.0	559.0	7.861603114124644e-19	4.651396473162388e-18
ENSG00000087077	432.0	372.0	446.0	1229.0	1879.0	1674.0	7.991339293471526e-19	4.726904690079624e-18
ENSG00000151650	0.05	0.05	0.05	36.0	30.0	35.0	8.038969624222933e-19	4.753819904538499e-18
ENSG00000118418	558.0	515.0	605.0	1416.0	1281.0	1311.0	8.346989899101529e-19	4.934660933206928e-18
ENSG00000129460	165.0	163.0	169.0	459.0	530.0	456.0	8.554211838171969e-19	5.0558310486016664e-18
ENSG00000141994	84.0	53.0	76.0	286.0	346.0	312.0	8.874082998498464e-19	5.243499015532659e-18
ENSG00000047634	145.0	136.0	110.0	44.0	39.0	42.0	8.898058542432568e-19	5.2562758193957335e-18
ENSG00000131409	5.0	1.0	1.0	139.0	61.0	129.0	9.103834095609163e-19	5.376410690660094e-18
ENSG00000101132	285.0	353.0	338.0	919.0	998.0	872.0	9.26604067542494e-19	5.470758546201351e-18
ENSG00000112183	94.0	88.0	66.0	20.0	14.0	15.0	9.285081464586463e-19	5.479244497282261e-18
ENSG00000106714	24.0	31.0	49.0	264.0	203.0	211.0	9.285317452547511e-19	5.479244497282261e-18
ENSG00000139117	159.0	199.0	219.0	40.0	71.0	48.0	9.40247960572647e-19	5.54691688883763e-18
ENSG00000178498	214.0	123.0	149.0	640.0	642.0	650.0	9.51479979136352e-19	5.611697834193734e-18
ENSG00000154783	21.0	18.0	19.0	129.0	112.0	140.0	9.604361488578649e-19	5.663025493014962e-18
ENSG00000143569	1604.0	1656.0	1883.0	4153.0	4970.0	4347.0	9.734647263983519e-19	5.7383319020902055e-18
ENSG00000174238	898.0	915.0	972.0	740.0	712.0	691.0	9.799773204080407e-19	5.775198623195803e-18
ENSG00000075643	8.0	12.0	16.0	95.0	108.0	123.0	9.86675025165969e-19	5.8131365113060664e-18
ENSG00000103021	58.0	51.0	60.0	221.0	230.0	226.0	9.98302062519853e-19	5.880088611262824e-18
ENSG00000204381	2425.0	2031.0	2102.0	386.0	101.0	168.0	1.0044060740467278e-18	5.9144828818767394e-18
ENSG00000267796	121.0	123.0	158.0	51.0	48.0	47.0	1.0137470590487144e-18	5.967915049673767e-18
ENSG00000182667	351.0	276.0	229.0	95.0	47.0	54.0	1.0418969591306194e-18	6.132017736553056e-18
ENSG00000101350	885.0	884.0	878.0	684.0	607.0	546.0	1.0599488424661763e-18	6.2366184261694685e-18
ENSG00000123178	207.0	223.0	214.0	60.0	98.0	78.0	1.0912682922491183e-18	6.419208351379586e-18
ENSG00000126391	354.0	287.0	374.0	213.0	164.0	163.0	1.0917821146208697e-18	6.420540767219098e-18
ENSG00000151224	6.0	1.0	3.0	55.0	61.0	67.0	1.1025065503628618e-18	6.481903152054426e-18
ENSG00000189056	172.0	70.0	316.0	5.0	5.0	1.0	1.1053538746156496e-18	6.496933991592826e-18
ENSG00000120756	76.0	72.0	92.0	292.0	341.0	285.0	1.1136144519239517e-18	6.543766015552077e-18
ENSG00000115392	257.0	245.0	272.0	642.0	622.0	641.0	1.1168459016325815e-18	6.5610292754425075e-18
ENSG00000172795	734.0	692.0	747.0	1933.0	1657.0	1662.0	1.1334890367541547e-18	6.657051118093323e-18
ENSG00000064989	4.0	6.0	6.0	80.0	69.0	61.0	1.1426057081138505e-18	6.708504394801909e-18
ENSG00000171206	644.0	645.0	699.0	462.0	496.0	491.0	1.142850325816032e-18	6.708504394801909e-18
ENSG00000028839	223.0	200.0	219.0	544.0	550.0	539.0	1.1617490840772237e-18	6.817648839777762e-18
ENSG00000067191	29.0	24.0	26.0	154.0	135.0	139.0	1.1739192047639768e-18	6.887259771294458e-18
ENSG00000121005	631.0	426.0	686.0	299.0	279.0	268.0	1.1900204928968567e-18	6.979891851644634e-18
ENSG00000179387	779.0	858.0	826.0	540.0	367.0	375.0	1.2362632473575366e-18	7.249219309551004e-18
ENSG00000140022	563.0	440.0	416.0	240.0	156.0	210.0	1.2609191317685139e-18	7.391857250165525e-18
ENSG00000162236	454.0	437.0	522.0	297.0	315.0	334.0	1.3267247631138865e-18	7.775588324496727e-18
ENSG00000180611	296.0	304.0	374.0	192.0	202.0	182.0	1.3448911989756141e-18	7.879990462377569e-18
ENSG00000150551	137.0	94.0	106.0	25.0	34.0	21.0	1.3634129567925382e-18	7.986419225542031e-18
ENSG00000120963	443.0	528.0	572.0	334.0	326.0	300.0	1.3690995900314084e-18	8.017628023698082e-18
ENSG00000204231	392.0	394.0	465.0	280.0	283.0	287.0	1.3881132672225344e-18	8.126844952219538e-18
ENSG00000198792	1143.0	944.0	1176.0	780.0	773.0	788.0	1.418786522354844e-18	8.304248930084782e-18
ENSG00000104980	245.0	242.0	284.0	806.0	1286.0	1147.0	1.4198235877713142e-18	8.308142894979199e-18
ENSG00000161980	76.0	70.0	53.0	273.0	289.0	284.0	1.458748162711374e-18	8.533676751861537e-18
ENSG00000135185	208.0	164.0	170.0	69.0	61.0	79.0	1.4740124706403272e-18	8.620716221250822e-18
ENSG00000128805	28.0	22.0	14.0	229.0	155.0	160.0	1.4945551540590325e-18	8.738572482406384e-18
ENSG00000160360	372.0	268.0	368.0	188.0	159.0	139.0	1.5153646262794815e-18	8.857926576894474e-18
ENSG00000115129	840.0	866.0	809.0	624.0	584.0	610.0	1.5525535683918846e-18	9.072937916541173e-18
ENSG00000175426	0.05	0.05	0.05	30.0	39.0	35.0	1.5718352746245438e-18	9.18321643974763e-18
ENSG00000043039	36.0	20.0	34.0	1.0	0.05	0.05	1.5732361685939384e-18	9.188998604173743e-18
ENSG00000198824	328.0	290.0	307.0	952.0	834.0	755.0	1.5810667569885483e-18	9.232322659634984e-18
ENSG00000169398	2156.0	2545.0	2567.0	1806.0	1626.0	1691.0	1.5818927949237e-18	9.234733095130596e-18
ENSG00000120685	550.0	537.0	655.0	2288.0	1628.0	1689.0	1.5876922494738677e-18	9.266168372680209e-18
ENSG00000145626	0.05	2.0	0.05	42.0	37.0	41.0	1.6657808828928456e-18	9.719374775458596e-18
ENSG00000136527	1158.0	1110.0	1267.0	2807.0	3295.0	2800.0	1.6950786977755233e-18	9.887737838472884e-18
ENSG00000185737	2.0	1.0	1.0	45.0	45.0	39.0	1.7119710280716796e-18	9.983668205719682e-18
ENSG00000087448	737.0	739.0	865.0	597.0	541.0	504.0	1.7385848219368313e-18	1.0136226197709984e-17
ENSG00000121644	844.0	897.0	904.0	3389.0	2295.0	2739.0	1.7537538661165112e-18	1.0221997299453749e-17
ENSG00000125772	591.0	774.0	862.0	369.0	369.0	263.0	1.7852488400365027e-18	1.0402856800077113e-17
ENSG00000171298	631.0	649.0	724.0	517.0	442.0	435.0	1.8314317135068227e-18	1.0669187826313079e-17
ENSG00000197329	196.0	159.0	143.0	588.0	726.0	546.0	1.8414034358947704e-18	1.0724483341657657e-17
ENSG00000101752	1615.0	1763.0	1825.0	1370.0	1150.0	1109.0	1.8441343675014542e-18	1.0737590075704794e-17
ENSG00000228716	250.0	209.0	207.0	1213.0	748.0	858.0	1.867656249161592e-18	1.087171508205629e-17
ENSG00000253731	109.92	85.44	107.4	32.293	29.427	32.893	1.8764936641419206e-18	1.0920313518900911e-17
ENSG00000249115	152.0	109.0	161.0	458.0	448.0	427.0	1.8858834974115452e-18	1.09721006291736e-17
ENSG00000162188	5.0	4.0	3.0	65.0	114.0	79.0	1.9276027165732893e-18	1.1211904712978474e-17
ENSG00000081189	53.0	31.0	47.0	5.0	2.0	3.0	1.942914626909119e-18	1.1298025804719773e-17
ENSG00000100726	310.0	237.0	299.0	743.0	779.0	772.0	1.9517137852925395e-18	1.1346240364186363e-17
ENSG00000166592	126.0	53.0	55.0	2.0	4.0	2.0	1.9677998107667157e-18	1.1436780850768217e-17
ENSG00000025039	44.0	63.0	52.0	244.0	265.0	227.0	1.975639384817066e-18	1.1479358640797446e-17
ENSG00000139624	571.0	614.0	661.0	457.0	446.0	416.0	2.0028699296107676e-18	1.1634555320252618e-17
ENSG00000153029	41.0	23.0	33.0	1.0	1.0	0.05	2.0088321397970253e-18	1.1666156919969887e-17
ENSG00000151694	706.0	787.0	793.0	575.0	535.0	499.0	2.019869794306612e-18	1.1727209741067772e-17
ENSG00000258790	296.0	301.0	295.0	763.0	747.0	700.0	2.0238950311684015e-18	1.1747527860135134e-17
ENSG00000134324	258.0	257.0	281.0	165.0	145.0	123.0	2.0510288547721142e-18	1.1901932437702528e-17
ENSG00000101384	1723.0	1197.0	1401.0	890.0	694.0	698.0	2.1195746973500125e-18	1.2296504611028226e-17
ENSG00000169902	286.0	228.0	291.0	132.0	154.0	127.0	2.1217288422682105e-18	1.230458054540857e-17
ENSG00000172889	32.0	22.0	34.0	159.0	231.0	190.0	2.122067992213927e-18	1.230458054540857e-17
ENSG00000135457	415.0	396.0	395.0	1013.0	1085.0	947.0	2.1659287129652935e-18	1.2555644344652506e-17
ENSG00000197106	38.0	32.0	49.0	0.5	0.05	5.0	2.189419820121387e-18	1.2688528195086265e-17
ENSG00000104814	3.0	4.0	1.0	55.0	62.0	48.0	2.1959092833461455e-18	1.2722837634155124e-17
ENSG00000064607	915.0	810.0	929.0	2108.0	1984.0	1957.0	2.205717193834239e-18	1.2776350992901435e-17
ENSG00000126562	51.0	40.0	54.0	6.0	8.0	8.0	2.212829382664284e-18	1.2814226020834091e-17
ENSG00000187486	1.0	0.05	1.0	40.0	43.0	36.0	2.2768139254870984e-18	1.318133699296896e-17
ENSG00000157551	65.0	38.0	35.0	2.0	0.05	3.0	2.293354186878067e-18	1.3273656051324571e-17
ENSG00000100410	165.0	217.0	216.0	580.0	661.0	656.0	2.29498184680667e-18	1.3279637320193851e-17
ENSG00000100138	395.0	381.0	487.0	1064.0	1133.0	1129.0	2.301543584887089e-18	1.3314158553319126e-17
ENSG00000158106	46.0	24.0	24.0	253.0	205.0	199.0	2.3195890608662348e-18	1.3415076796888652e-17
ENSG00000090863	3047.0	2738.0	3185.0	2418.0	2378.0	2120.0	2.3519860109301445e-18	1.3598921445344357e-17
ENSG00000114127	437.0	401.0	511.0	290.0	247.0	199.0	2.35259747615991e-18	1.3598938385862778e-17
ENSG00000183644	47.0	25.0	29.0	0.05	0.05	0.05	2.372895399560988e-18	1.3712721358673234e-17
ENSG00000183943	592.0	622.0	569.0	2487.0	1661.0	1910.0	2.399733661970396e-18	1.3864231681502699e-17
ENSG00000183340	284.0	318.0	301.0	187.0	154.0	178.0	2.4888489196765904e-18	1.4375370071856493e-17
ENSG00000272325	221.0	199.0	185.0	542.0	617.0	595.0	2.5355587257270334e-18	1.4641377479023776e-17
ENSG00000152104	1312.0	1352.0	1622.0	1068.0	893.0	841.0	2.583212821190322e-18	1.49126987639215e-17
ENSG00000197563	496.0	515.0	547.0	371.0	279.0	266.0	2.60937536535549e-18	1.5059842791735313e-17
ENSG00000253305	370.96	322.72	465.2	144.48	62.88	80.28	2.6343921109533214e-18	1.5200299639420056e-17
ENSG00000078549	1.0	0.05	0.05	243.0	69.0	91.0	2.762174432367224e-18	1.593348271556798e-17
ENSG00000179833	558.0	539.0	605.0	322.0	178.0	215.0	2.791006706932045e-18	1.6095645646402687e-17
ENSG00000138780	198.0	195.0	170.0	532.0	528.0	500.0	2.8569826792616715e-18	1.6471876143823677e-17
ENSG00000042088	165.0	178.0	197.0	624.0	502.0	499.0	2.8591135206928073e-18	1.6479909684529833e-17
ENSG00000104177	259.0	264.0	342.0	1044.0	796.0	880.0	2.9521221013056934e-18	1.7011622639989255e-17
ENSG00000155959	503.0	539.0	584.0	1354.0	1378.0	1241.0	3.0150447926660796e-18	1.736973600972129e-17
ENSG00000064652	371.0	530.0	593.0	242.0	211.0	179.0	3.12191451543035e-18	1.7980779298021144e-17
ENSG00000101452	116.0	71.0	105.0	397.0	352.0	372.0	3.162131078386901e-18	1.8207715333345032e-17
ENSG00000156171	469.0	462.0	462.0	340.0	267.0	310.0	3.21211320706133e-18	1.8490750602318274e-17
ENSG00000157796	153.0	129.0	149.0	513.0	423.0	405.0	3.219074123303499e-18	1.85260493004026e-17
ENSG00000075239	226.0	209.0	246.0	572.0	568.0	560.0	3.2413454675163873e-18	1.8649419969770522e-17
ENSG00000164251	1823.0	1159.0	1206.0	553.0	661.0	600.0	3.2788982835747552e-18	1.886062804196784e-17
ENSG00000160072	367.0	271.0	332.0	869.0	962.0	956.0	3.2837384689541166e-18	1.8883608740534648e-17
ENSG00000108039	816.0	776.0	861.0	468.0	599.0	521.0	3.299442987802966e-18	1.8969038448271902e-17
ENSG00000189367	2.0	0.05	0.667	62.5	38.583	44.583	3.357129149895055e-18	1.929572147960514e-17
ENSG00000204469	2535.0	2174.0	2651.0	5702.0	6114.0	5672.0	3.4210836416995613e-18	1.9658255628968912e-17
ENSG00000178982	723.0	752.0	743.0	1748.0	1696.0	1850.0	3.4220125946155714e-18	1.9658538676574337e-17
ENSG00000164111	5699.0	6227.0	6336.0	4115.0	4722.0	4321.0	3.607634739909716e-18	2.071956143221856e-17
ENSG00000196365	713.0	750.0	865.0	1977.0	2395.0	2007.0	3.633002810150925e-18	2.0859895631665655e-17
ENSG00000197943	25.0	37.0	28.0	201.0	160.0	161.0	3.7120263254495165e-18	2.1308156253485835e-17
ENSG00000050130	604.0	522.0	559.0	401.0	414.0	365.0	3.7515450284707204e-18	2.152947528280308e-17
ENSG00000080824	8663.0	9333.0	9313.0	20977.0	21763.0	20734.0	3.777905323437929e-18	2.167518620356031e-17
ENSG00000162623	107.0	96.0	109.0	386.0	380.0	306.0	3.77987131321461e-18	2.1680899444662957e-17
ENSG00000232810	20.0	28.0	30.0	0.05	0.05	0.05	3.7827866870870566e-18	2.1692053912326008e-17
ENSG00000197056	178.0	180.0	163.0	490.0	480.0	454.0	3.811577445823162e-18	2.185154468491796e-17
ENSG00000140044	381.0	357.0	475.0	240.0	157.0	186.0	3.8510961503080145e-18	2.2072440541403746e-17
ENSG00000020922	252.0	216.0	291.0	988.0	768.0	725.0	3.904627085170534e-18	2.2373513198027162e-17
ENSG00000158828	813.0	728.0	761.0	398.0	419.0	528.0	3.9453899222985406e-18	2.2601289052449498e-17
ENSG00000107614	70.0	76.0	85.0	364.0	276.0	286.0	4.225287872978518e-18	2.419849003010019e-17
ENSG00000183726	1249.0	1183.0	1315.0	1050.0	931.0	921.0	4.269708067145105e-18	2.4446622130794687e-17
ENSG00000131778	460.0	405.0	475.0	1099.0	1032.0	1088.0	4.283281506154176e-18	2.4518056305847174e-17
ENSG00000143376	367.0	358.0	339.0	930.0	876.0	843.0	4.3078542224390516e-18	2.4652399054761968e-17
ENSG00000196586	1801.0	1886.0	2161.0	1482.0	1255.0	1125.0	4.3248822542672604e-18	2.4743508380980664e-17
ENSG00000108298	2301.0	2733.0	2684.0	6372.0	6510.0	6476.0	4.380868823537527e-18	2.5057403532017693e-17
ENSG00000170006	95.0	106.0	129.0	31.0	39.0	27.0	4.391415590215118e-18	2.5111300970966542e-17
ENSG00000160214	219.0	183.0	225.0	559.0	703.0	658.0	4.437452970127997e-18	2.5368063833064813e-17
ENSG00000160710	2473.0	2566.0	2921.0	7080.0	6211.0	6039.0	4.4600165601916854e-18	2.5490534544911405e-17
ENSG00000168243	74.0	77.0	91.0	330.0	267.0	327.0	4.466595798240505e-18	2.552160989600628e-17
ENSG00000159479	401.0	400.0	492.0	238.0	285.0	270.0	4.4824714552844726e-18	2.5605774440501563e-17
ENSG00000136715	374.0	328.0	374.0	890.0	906.0	831.0	4.617974213264151e-18	2.6373081968774337e-17
ENSG00000126215	123.0	77.0	103.0	376.0	362.0	373.0	4.7449717376823346e-18	2.7091436745525582e-17
ENSG00000128791	1059.0	975.0	991.0	744.0	545.0	626.0	4.763578899129522e-18	2.7190727371353108e-17
ENSG00000136699	645.0	625.0	689.0	1551.0	1601.0	1426.0	4.785498375942014e-18	2.730886930724622e-17
ENSG00000067221	108.0	93.0	91.0	31.0	33.0	27.0	4.811804903168648e-18	2.7451979619890167e-17
ENSG00000114107	122.0	129.0	134.0	420.0	356.0	382.0	4.8690169814459725e-18	2.7771292109334646e-17
ENSG00000137522	413.0	402.0	415.0	286.0	308.0	276.0	4.925419284696881e-18	2.808582412735933e-17
ENSG00000111641	382.0	355.0	402.0	938.0	1152.0	1019.0	4.960266511019146e-18	2.827731523513899e-17
ENSG00000152409	229.0	258.0	222.0	697.0	687.0	604.0	5.028435291196489e-18	2.865861858004793e-17
ENSG00000185963	856.0	778.0	792.0	592.0	599.0	502.0	5.098809751545704e-18	2.905229513457212e-17
ENSG00000055118	14.0	17.0	22.0	112.0	119.0	139.0	5.1245173622318854e-18	2.9191330485290836e-17
ENSG00000197020	164.0	171.0	189.0	588.0	474.0	479.0	5.289419527697419e-18	3.0123001576313514e-17
ENSG00000275074	59.0	67.0	67.0	17.0	16.0	13.0	5.46237081802118e-18	3.1100025648488997e-17
ENSG00000116984	1048.0	984.0	1434.0	709.0	569.0	530.0	5.491300450282374e-18	3.1256773092832456e-17
ENSG00000140990	380.0	412.0	392.0	974.0	1138.0	1115.0	5.5314449251580366e-18	3.147725992933706e-17
ENSG00000184967	113.0	84.0	101.0	327.0	418.0	390.0	5.588587805311761e-18	3.179434106041291e-17
ENSG00000137210	242.0	223.0	249.0	580.0	599.0	609.0	5.707976305077895e-18	3.2465295619642584e-17
ENSG00000124302	6.0	0.05	0.05	57.0	86.0	87.0	5.718256697365519e-18	3.251549170891279e-17
ENSG00000196337	78.0	46.0	43.0	4.0	4.0	5.0	5.8438444617134706e-18	3.3221163110127433e-17
ENSG00000177963	1170.0	1183.0	1285.0	867.0	975.0	841.0	5.896702785733756e-18	3.35131274549319e-17
ENSG00000118777	250.0	346.0	258.0	42.0	91.0	64.0	6.188720619797735e-18	3.5163829059399945e-17
ENSG00000161016	3420.0	3633.0	4116.0	8723.0	9494.0	8861.0	6.208764261535455e-18	3.5268748081477584e-17
ENSG00000141699	594.0	521.0	612.0	443.0	403.0	412.0	6.2126564760376726e-18	3.5281889268110255e-17
ENSG00000174306	268.0	286.0	258.0	167.0	142.0	148.0	6.2921805677716896e-18	3.5724430677843994e-17
ENSG00000204220	192.0	211.0	240.0	588.0	664.0	737.0	6.3733755358796904e-18	3.6176231419939914e-17
ENSG00000135144	1.0	1.0	0.05	43.0	37.0	36.0	6.427779564992126e-18	3.647577194994389e-17
ENSG00000185920	140.0	164.0	167.0	1201.0	601.0	835.0	6.433224228070468e-18	3.6497400818657206e-17
ENSG00000213699	426.0	391.0	492.0	212.0	276.0	262.0	6.451294895037834e-18	3.659063122320063e-17
ENSG00000161905	92.0	89.0	204.0	3.0	9.0	12.0	6.501608308947083e-18	3.6866643207318057e-17
ENSG00000113593	294.0	236.0	284.0	797.0	788.0	664.0	6.505534451054908e-18	3.687954804102588e-17
ENSG00000149782	597.0	542.0	590.0	1481.0	1297.0	1505.0	6.576749783876533e-18	3.727380862802153e-17
ENSG00000085719	1241.0	1366.0	1495.0	1055.0	1008.0	935.0	6.671010838971489e-18	3.779844807771194e-17
ENSG00000197111	2767.0	2802.0	3113.0	6615.0	6277.0	6351.0	6.949769948084789e-18	3.9367936382725164e-17
ENSG00000166405	30.0	30.0	26.0	157.0	150.0	137.0	6.955086062284562e-18	3.938806594877677e-17
ENSG00000163032	3.0	1.0	1.0	46.0	77.0	55.0	7.049422590390586e-18	3.991219828412932e-17
ENSG00000101337	1269.0	1046.0	1281.0	926.0	836.0	861.0	7.133902447419572e-18	4.0380273047741936e-17
ENSG00000170776	1116.0	1016.0	1280.0	854.0	673.0	670.0	7.171255731632168e-18	4.05814261420066e-17
ENSG00000114738	264.0	304.0	271.0	900.0	852.0	710.0	7.192991818837502e-18	4.069412358874979e-17
ENSG00000134313	1531.0	1473.0	1687.0	1290.0	1066.0	1104.0	7.198223088656122e-18	4.0713412139255475e-17
ENSG00000064115	945.0	939.0	967.0	785.0	711.0	686.0	7.26304684179553e-18	4.106966289817933e-17
ENSG00000166664	4.0	1.0	3.0	89.0	51.0	65.0	7.646857335559108e-18	4.322902121875522e-17
ENSG00000155827	499.0	531.0	553.0	1280.0	1396.0	1227.0	7.690572698364463e-18	4.346515632027077e-17
ENSG00000132563	39.0	18.0	35.0	222.0	171.0	204.0	7.709674662570134e-18	4.3562098529571374e-17
ENSG00000150457	537.0	524.0	673.0	391.0	308.0	359.0	7.878665602011386e-18	4.4505697727034494e-17
ENSG00000185432	206.0	122.0	167.0	20.0	36.0	42.0	8.028180240457245e-18	4.5338828363279765e-17
ENSG00000205571	128.0	164.0	167.0	466.0	579.0	501.0	8.094751743367183e-18	4.5703238304453374e-17
ENSG00000005194	336.0	266.0	311.0	782.0	880.0	803.0	8.18847112369956e-18	4.6220703258730504e-17
ENSG00000167699	486.0	481.0	488.0	1116.0	1171.0	1164.0	8.230618040753097e-18	4.6446874079977137e-17
ENSG00000168906	1666.0	1445.0	1526.0	3590.0	3623.0	3440.0	8.525709825745115e-18	4.8099984215078535e-17
ENSG00000110628	84.0	80.0	100.0	22.0	31.0	21.0	8.552346717388874e-18	4.823808482925017e-17
ENSG00000138413	1068.0	1024.0	1022.0	2735.0	2301.0	2439.0	8.668686142220585e-18	4.8881940252385416e-17
ENSG00000203879	1510.0	1643.0	1772.0	1070.0	1260.0	1066.0	8.803197607062083e-18	4.962791547048849e-17
ENSG00000130227	924.0	1006.0	1054.0	2330.0	2334.0	2217.0	8.934673444436442e-18	5.035640541306965e-17
ENSG00000204963	87.0	70.0	94.0	26.0	12.0	16.0	9.034771783131932e-18	5.090772693838863e-17
ENSG00000196954	43.0	20.0	41.0	0.05	0.05	0.05	9.183946507635781e-18	5.1735228789043814e-17
ENSG00000166797	281.0	272.0	255.0	696.0	659.0	677.0	9.368261785366056e-18	5.2760218275598604e-17
ENSG00000169762	253.0	269.0	265.0	168.0	148.0	151.0	9.477291364482101e-18	5.3360803759657725e-17
ENSG00000136152	523.0	567.0	560.0	419.0	340.0	346.0	9.670778807416554e-18	5.443649723157122e-17
ENSG00000149929	117.0	126.0	133.0	357.0	401.0	400.0	9.74388050050935e-18	5.483417213419352e-17
ENSG00000197948	375.0	356.0	355.0	219.0	245.0	248.0	9.759776680894345e-18	5.490980097883835e-17
ENSG00000181523	273.0	222.0	244.0	137.0	139.0	125.0	9.7954649290215e-18	5.509671652878013e-17
ENSG00000120738	658.0	803.0	948.0	261.0	371.0	199.0	9.876833034237964e-18	5.554040961653644e-17
